"","DraftIndex","Pk","Tm","Player","College","Yrs","G","MP...8","PTS...9","TRB...10","AST...11","FG%","3P%","FT%","MP...15","PTS...16","TRB...17","AST...18","WS","WS/48","BPM","VORP","LBPY","PickLBPY","YearLBPY","DraftLBPY"
"1",1,1,"ORL","Dwight Howard",NA,"18",1242,39457,19485,14627,1676,0.587,0.214,0.567,31.8,15.7,11.8,1.3,141.7,0.172,1.9,39,2.31461538461538,0.877922113864665,2.4220612707,3.29998338456466
"2",1,2,"CHA","Emeka Okafor","UConn","10",616,19055,7370,5967,520,0.512,0,0.586,30.9,12,9.7,0.8,45.3,0.114,-0.6,6.8,0.094,0.153205984164566,0.362461357265421,0.515667341429987
"3",1,3,"CHI","Ben Gordon","UConn","11",744,20366,11084,1851,1868,0.432,0.401,0.857,27.4,14.9,2.5,2.5,33.3,0.078,-0.3,8.7,-2.30166666666667,-1.21719687762327,-1.8594969762077,-3.07669385383096
"4",1,4,"LAC","Shaun Livingston",NA,"14",833,17188,5231,1989,2483,0.486,0.178,0.794,20.6,6.3,2.4,3,29.9,0.084,-1,4.3,-1.116,-0.609889665760471,-0.759802278536362,-1.36969194429683
"5",1,5,"WAS","Devin Harris","Wisconsin","15",985,23963,10597,2151,3869,0.432,0.325,0.796,24.3,10.8,2.2,3.9,54.9,0.11,0.6,15.5,0.278,0.423236575532548,0.533119629155939,0.956356204688487
"6",1,6,"ATL","Josh Childress","Stanford","8",391,10432,3548,1850,609,0.522,0.329,0.779,26.7,9.1,4.7,1.6,25.7,0.118,0.8,7.4,-1.1175,-0.366987703566899,-0.761193514448513,-1.12818121801541
"7",1,7,"PHO","Luol Deng","Duke","15",902,30941,13361,5468,2042,0.456,0.332,0.769,34.3,14.8,6.1,2.3,74,0.115,0.9,22.9,0.49,0.748750741935419,0.729747638073277,1.4784983800087
"8",1,8,"TOR","Rafael Araujo","BYU","3",139,1585,389,395,41,0.405,0.25,0.679,11.4,2.8,2.8,0.3,-0.4,-0.013,-7.2,-2.1,NA,NA,NA,NA
"9",1,9,"PHI","Andre Iguodala","Arizona","19",1231,39507,13968,6047,5147,0.463,0.33,0.709,32.1,11.3,4.9,4.2,100.4,0.122,2.1,41.3,1.12,1.16446879003112,1.31406672117668,2.4785355112078
"10",1,10,"CLE","Luke Jackson","Oregon","4",73,724,252,89,58,0.357,0.36,0.732,9.9,3.5,1.2,0.8,0.2,0.01,-3.7,-0.3,NA,NA,NA,NA
"11",1,11,"GSW","Andris Biedriņs",NA,"10",516,11146,3247,3631,467,0.594,0,0.5,21.6,6.3,7,0.9,30.7,0.132,-0.4,4.6,NA,NA,NA,NA
"12",1,12,"OKC","Robert Swift",NA,"4",97,1500,416,376,20,0.506,NA,0.61,15.5,4.3,3.9,0.2,1.7,0.054,-3.8,-0.7,NA,NA,NA,NA
"13",1,13,"POR","Sebastian Telfair",NA,"10",564,12149,4183,898,1960,0.39,0.319,0.777,21.5,7.4,1.6,3.5,5,0.02,-3.4,-4.2,-1.462,-0.473536337397533,-1.08071402893919,-1.55425036633672
"14",1,14,"UTA","Kris Humphries","Minnesota","13",800,14232,5350,4314,556,0.463,0.293,0.7,17.8,6.7,5.4,0.7,30.3,0.102,-1.7,1.2,-0.89875,0.275598322692082,-0.558304943926497,-0.282706621234415
"15",1,15,"BOS","Al Jefferson",NA,"14",915,26299,14343,7690,1347,0.499,0.121,0.711,28.7,15.7,8.4,1.5,71,0.13,1.2,21.3,0.511111111111111,0.4454420036387,0.749327995355402,1.1947699989941
"16",1,16,"UTA","Kirk Snyder","Nevada","4",211,3540,1333,491,241,0.438,0.327,0.699,16.8,6.3,2.3,1.1,4.5,0.061,-1.2,0.7,NA,NA,NA,NA
"17",1,17,"ATL","Josh Smith",NA,"13",894,29000,12996,6653,2789,0.452,0.285,0.632,32.4,14.5,7.4,3.1,51,0.084,1.7,27.2,1.06625,1.51123593260122,1.26421410099127,2.7754500335925
"18",1,18,"NOP","J.R. Smith",NA,"16",977,26275,12148,3073,2077,0.419,0.373,0.733,26.9,12.4,3.1,2.1,46.3,0.084,0.2,14.7,NA,NA,NA,NA
"19",1,19,"MIA","Dorell Wright",NA,"11",549,12280,4597,2093,850,0.424,0.365,0.806,22.4,8.4,3.8,1.5,25.9,0.101,0.9,9.1,0.281666666666667,1.20806701356887,0.536520428052309,1.74458744162118
"20",1,20,"DEN","Jameer Nelson","Saint Joseph's","14",878,24539,9940,2595,4508,0.436,0.368,0.81,27.9,11.3,3,5.1,48.3,0.094,-0.1,11.6,-0.0477777777777778,0.925319553461933,0.230963799939151,1.15628335340108
"21",1,21,"UTA","Pavel Podkolzin",NA,"2",6,28,4,9,0,0,NA,0.5,4.7,0.7,1.5,0,-0.1,-0.163,-15,-0.1,NA,NA,NA,NA
"22",1,22,"BRK","Viktor Khryapa",NA,"4",143,2351,643,492,142,0.443,0.292,0.658,16.4,4.5,3.4,1,2,0.041,-3.5,-0.9,NA,NA,NA,NA
"23",1,23,"POR","Sergei Monia",NA,"1",26,343,77,52,19,0.333,0.265,0.714,13.2,3,2,0.7,-0.2,-0.025,-5.3,-0.3,NA,NA,NA,NA
"24",1,24,"BOS","Delonte West","Saint Joseph's","8",432,11842,4198,1265,1540,0.448,0.372,0.826,27.4,9.7,2.9,3.6,24.5,0.099,0.9,8.7,-0.713333333333333,0.175635207679413,-0.386332727007835,-0.210697519328422
"25",1,25,"BOS","Tony Allen","Oklahoma State","14",820,18055,6654,2884,1077,0.475,0.282,0.709,22,8.1,3.5,1.3,38.7,0.103,0.3,10.4,0.421111111111111,1.08455288675757,0.665853840626343,1.75040672738391
"26",1,26,"SAC","Kevin Martin","Western Carolina University","12",714,21559,12396,2278,1352,0.437,0.384,0.87,30.2,17.4,3.2,1.9,61.3,0.137,1,16.1,-0.451428571428571,0.799165229100311,-0.143418520124332,0.655746708975979
"27",1,27,"LAL","Sasha Vujacic",NA,"10",581,8908,3094,1093,748,0.39,0.367,0.858,15.3,5.3,1.9,1.3,16,0.086,-1,2.3,-1.448,-0.47538667545347,-1.06772916042578,-1.54311583587925
"28",1,28,"SAS","Beno Udrih",NA,"13",831,18185,6952,1712,2858,0.463,0.349,0.833,21.9,8.4,2.1,3.4,31.4,0.083,-0.9,4.9,-0.542857142857143,0.585414785772143,-0.228217661436392,0.357197124335751
"29",1,29,"IND","David Harrison","Colorado","4",189,2686,949,549,47,0.53,NA,0.525,14.2,5,2.9,0.2,3.2,0.057,-4.4,-1.7,NA,NA,NA,NA
"30",1,NA,NA,NA,NA,"Minnesota Timberwolves forfeited their First Round pick.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"31",1,30,"ORL","Anderson Varejao",NA,"14",632,15087,4574,4531,737,0.509,0.023,0.63,23.9,7.2,7.2,1.2,46.4,0.148,0.3,8.8,0.223333333333333,0.72304174536519,0.482416809246438,1.20545855461163
"32",1,31,"CHI","Jackson Vroman","Iowa State","2",87,1111,285,261,51,0.408,0,0.58,12.8,3.3,3,0.6,0,0.001,-5.1,-0.9,NA,NA,NA,NA
"33",1,32,"WAS","Peter John Ramos",NA,"1",6,20,11,4,0,0.5,NA,0.5,3.3,1.8,0.7,0,0,-0.108,-10,0,NA,NA,NA,NA
"34",1,33,"LAC","Lionel Chalmers","Xavier","1",36,433,111,31,51,0.336,0.245,0.625,12,3.1,0.9,1.4,-0.2,-0.025,-5.3,-0.4,NA,NA,NA,NA
"35",1,34,"ATL","Donta Smith","Southeastern Illinois College","2",61,560,165,66,48,0.421,0.308,0.65,9.2,2.7,1.1,0.8,0.5,0.043,-3.2,-0.2,NA,NA,NA,NA
"36",1,35,"OKC","Andre Emmett","Texas Tech","2",14,73,20,8,1,0.462,0,0.615,5.2,1.4,0.6,0.1,0.1,0.04,-5.5,-0.1,-0.47,0.136462429939256,-0.160643345703344,-0.0241809157640886
"37",1,36,"ORL","Antonio Burks","Memphis","2",81,789,186,49,104,0.387,0.235,0.571,9.7,2.3,0.6,1.3,0.1,0.004,-5,-0.6,NA,NA,NA,NA
"38",1,37,"ATL","Royal Ivey","Texas","10",492,6162,1641,557,501,0.406,0.361,0.706,12.5,3.3,1.1,1,4.5,0.035,-3.8,-2.7,-1.682,-0.312997062885879,-1.28476196272133,-1.59775902560721
"39",1,38,"CHI","Chris Duhon","Duke","9",606,15526,3946,1364,2690,0.393,0.363,0.784,25.6,6.5,2.3,4.4,25,0.077,-1.2,3.2,-1.815,-0.821089656378933,-1.40811821359871,-2.22920786997765
"40",1,39,"TOR","Albert Miralles",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"41",1,40,"BOS","Justin Reed","Ole Miss","3",136,1436,472,186,68,0.404,0,0.752,10.6,3.5,1.4,0.5,0.5,0.016,-5.9,-1.4,NA,NA,NA,NA
"42",1,41,"OKC","David Young","NC Central",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"43",1,42,"ATL","Viktor Sanikidze",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"44",1,43,"NYK","Trevor Ariza","UCLA","18",1118,32953,11593,5356,2379,0.422,0.351,0.731,29.5,10.4,4.8,2.1,64.3,0.094,0.6,21.8,0.143076923076923,1.69003276983334,0.407979742493745,2.09801251232708
"45",1,44,"NOP","Tim Pickett","Florida State",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"46",1,45,"CHA","Bernard Robinson","Michigan","3",128,1909,576,315,126,0.417,0.161,0.786,14.9,4.5,2.5,1,2,0.049,-2,0,NA,NA,NA,NA
"47",1,46,"POR","Ha Seung-Jin",NA,"2",46,316,70,67,3,0.519,NA,0.5,6.9,1.5,1.5,0.1,-0.2,-0.029,-8.8,-0.5,NA,NA,NA,NA
"48",1,47,"MIA","Pape Sow","Cal State Fullerton","3",76,879,219,214,12,0.416,NA,0.678,11.6,2.9,2.8,0.2,0.8,0.044,-5.7,-0.8,NA,NA,NA,NA
"49",1,48,"SAC","Ricky Minard","Morehead State University",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"50",1,49,"MEM","Sergei Lishouk",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"51",1,50,"DAL","Vassilis Spanoulis",NA,"1",31,272,85,22,28,0.319,0.172,0.81,8.8,2.7,0.7,0.9,-0.1,-0.01,-5.9,-0.3,NA,NA,NA,NA
"52",1,51,"BRK","Christian Drejer","Florida",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"53",1,52,"SAS","Romain Sato","Xavier",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"54",1,53,"MIA","Matt Freije","Vanderbilt","2",42,588,133,85,27,0.293,0.224,0.714,14,3.2,2,0.6,-0.6,-0.047,-6,-0.6,NA,NA,NA,NA
"55",1,54,"DET","Rickey Paulding","Missouri",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"56",1,55,"HOU","Luis Flores","Manhattan College","1",16,77,35,3,11,0.483,0.5,1,4.8,2.2,0.2,0.7,0,-0.02,-4.8,0,NA,NA,NA,NA
"57",1,56,"LAL","Marcus Douthit","Providence",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"58",1,57,"SAS","Sergei Karaulov",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"59",1,58,"MIN","Blake Stepp","Gonzaga",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"60",1,59,"IND","Rashad Wright","Georgia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"61",2,1,"MIL","Andrew Bogut","Utah","14",706,19862,6808,6112,1546,0.535,0.12,0.557,28.1,9.6,8.7,2.2,50.6,0.122,1.2,16,0.959,0.054580699986182,1.06438056702378,1.11896126700996
"62",2,2,"ATL","Marvin Williams","UNC","15",1072,30159,10965,5546,1373,0.443,0.361,0.808,28.1,10.2,5.2,1.3,65.1,0.104,-0.4,12.3,-0.080909090909091,0.0602868415959962,0.296898906925367,0.357185748521363
"63",2,3,"UTA","Deron Williams","Illinois","12",845,28865,13804,2619,6819,0.445,0.357,0.822,34.2,16.3,3.1,8.1,77.3,0.129,1.9,28.3,1.77375,0.433954645200451,1.66568859291913,2.09964323811958
"64",2,4,"NOP","Chris Paul","Wake Forest","19",1272,43316,22288,5682,11894,0.471,0.369,0.87,34.1,17.5,4.5,9.4,209.4,0.232,6.9,97.3,4.788,2.55333542577756,3.89028842974647,6.44362385552403
"65",2,5,"CHA","Raymond Felton","UNC","14",971,28829,10853,2867,5096,0.412,0.329,0.79,29.7,11.2,3,5.2,40.2,0.067,-0.6,10.1,-0.742222222222222,-0.27822165036642,-0.191168467715412,-0.469390118081832
"66",2,6,"POR","Martell Webster",NA,"10",580,13914,5056,1811,588,0.418,0.382,0.791,24,8.7,3.1,1,24.7,0.085,-0.8,4.3,-0.968333333333333,-0.264931967300118,-0.358044719148646,-0.622976686448764
"67",2,7,"TOR","Charlie Villanueva","UConn","11",656,13578,6808,3019,549,0.435,0.341,0.772,20.7,10.4,4.6,0.8,22.6,0.08,-0.6,4.7,-0.715714285714286,-0.0256384561506379,-0.171604877691298,-0.197243333841936
"68",2,8,"NYK","Channing Frye","Arizona","13",890,19772,7786,4002,864,0.44,0.388,0.822,22.2,8.7,4.5,1,38.9,0.094,-0.4,8,0.624444444444444,1.31337374881438,0.817469317360155,2.13084306617454
"69",2,9,"GSW","Ike Diogu","Arizona State","6",225,2795,1348,689,69,0.509,0.5,0.786,12.4,6,3.1,0.3,6.5,0.112,-3,-0.7,-1.195,-0.634919638472723,-0.525330985941667,-1.16025062441439
"70",2,10,"LAL","Andrew Bynum",NA,"8",418,10690,4822,3221,490,0.556,0.111,0.69,25.6,11.5,7.7,1.2,37.4,0.168,1.4,9.1,1.02,1.09674702221022,1.10940025352837,2.20614727573858
"71",2,11,"ORL","Fran Vazquez",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"72",2,12,"LAC","Yaroslav Korolev",NA,"2",34,168,39,16,13,0.283,0.25,0.625,4.9,1.1,0.5,0.4,-0.1,-0.024,-5.2,-0.1,NA,NA,NA,NA
"73",2,13,"CHA","Sean May","UNC","4",119,1868,821,481,115,0.458,0.231,0.746,15.7,6.9,4,1,2.6,0.068,-1.7,0.2,-0.33,0.458487405490772,0.113062929246406,0.571550334737177
"74",2,14,"MIN","Rashad McCants","UNC","4",249,5037,2479,506,331,0.431,0.368,0.741,20.2,10,2,1.3,3.6,0.035,-1.7,0.4,NA,NA,NA,NA
"75",2,15,"BRK","Antoine Wright","Texas A&M","6",297,5714,1614,681,295,0.412,0.304,0.674,19.2,5.4,2.3,1,3.1,0.026,-3.7,-2.4,-0.81,-0.201209909571947,-0.241190341609403,-0.44240025118135
"76",2,16,"TOR","Joey Graham","Oklahoma State","6",377,6117,2239,1058,207,0.483,0.3,0.815,16.2,5.9,2.8,0.5,7.8,0.061,-3.6,-2.4,-3.045,-1.88061432441471,-1.89068213403176,-3.77129645844647
"77",2,17,"IND","Danny Granger","New Mexico","10",586,18487,9855,2888,1097,0.434,0.38,0.848,31.5,16.8,4.9,1.9,48.5,0.126,1.8,17.7,0.455,0.983090702893569,0.692414632625177,1.67550533551875
"78",2,18,"BOS","Gerald Green",NA,"12",658,13026,6412,1639,596,0.417,0.361,0.818,19.8,9.7,2.5,0.9,18.4,0.068,-1.3,2.4,-1.135,-0.215320830789558,-0.481049327084691,-0.696370157874249
"79",2,19,"MEM","Hakim Warrick","Syracuse","8",526,10624,4947,2117,400,0.49,0.191,0.726,20.2,9.4,4,0.8,20.4,0.092,-1.9,0.4,-2.1775,-1.33109263890297,-1.25044314972465,-2.58153578862762
"80",2,20,"DEN","Julius Hodge","NC State","2",23,98,28,15,18,0.44,NA,0.5,4.3,1.2,0.7,0.8,0,0.003,-3.7,0,NA,NA,NA,NA
"81",2,21,"PHO","Nate Robinson","Washington","11",618,13878,6807,1446,1826,0.423,0.36,0.796,22.5,11,2.3,3,27.8,0.096,0.5,8.6,-0.401428571428571,0.514140309547314,0.0603466687023864,0.574486978249701
"82",2,22,"DEN","Jarrett Jack","Georgia Tech","13",867,24140,9349,2487,3952,0.44,0.343,0.855,27.8,10.8,2.9,4.6,36.8,0.073,-0.9,6.5,-1.25,-0.455179153602469,-0.565922506560562,-1.02110166016303
"83",2,23,"SAC","Francisco Garcia","Louisville","10",549,11853,4323,1400,747,0.427,0.357,0.799,21.6,7.9,2.6,1.4,18.2,0.074,-0.1,5.7,-0.69,0.293830550549791,-0.152627023895451,0.14120352665434
"84",2,24,"HOU","Luther Head","Illinois","6",348,7797,2842,845,747,0.423,0.388,0.773,22.4,8.2,2.4,2.1,14.7,0.09,0.1,4.2,-1.24,-0.201092567223103,-0.558542230084399,-0.759634797307502
"85",2,25,"OKC","Johan Petro",NA,"8",473,7262,2202,1836,227,0.462,0.154,0.678,15.4,4.7,3.9,0.5,5.5,0.037,-4.6,-4.6,-2.2425,-0.916566943905675,-1.29841494681971,-2.21498189072538
"86",2,26,"DET","Jason Maxiell","Cincinnati","10",618,11379,3481,2576,266,0.495,0,0.564,18.4,5.6,4.2,0.4,20.3,0.086,-2.5,-1.4,-1.49,-0.462035468922683,-0.743049141988466,-1.20508461091115
"87",2,27,"POR","Linas Kleiza","Missouri","7",409,8185,3561,1470,321,0.435,0.335,0.763,20,8.7,3.6,0.8,13.6,0.08,-2.3,-0.7,-1.61,-0.588487210038463,-0.831612459702418,-1.42009966974088
"88",2,28,"SAS","Ian Mahinmi",NA,"12",618,10353,3209,2705,357,0.533,0.16,0.612,16.8,5.2,4.4,0.6,26.1,0.121,-2,0.1,-0.390909090909091,0.724681719141655,0.0681103361643238,0.792792055305978
"89",2,29,"MIA","Wayne Simien","Kansas","2",51,507,169,99,11,0.469,NA,0.854,9.9,3.3,1.9,0.2,0.9,0.083,-4.4,-0.3,NA,NA,NA,NA
"90",2,30,"NYK","David Lee","Florida","12",829,24293,11232,7320,1825,0.535,0.034,0.772,29.3,13.5,8.8,2.2,76,0.15,1.1,19.2,0.17125,0.6879590040407,0.48299928761406,1.17095829165476
"91",2,31,"ATL","Salim Stoudamire","Arizona","3",157,2672,1260,214,164,0.407,0.366,0.882,17,8,1.4,1,2.2,0.04,-2.9,-0.6,NA,NA,NA,NA
"92",2,32,"LAC","Daniel Ewing","Duke","2",127,1683,431,158,174,0.389,0.295,0.78,13.3,3.4,1.2,1.4,0.8,0.024,-3,-0.4,NA,NA,NA,NA
"93",2,33,"NOP","Brandon Bass","LSU","12",758,16410,6575,3448,608,0.499,0.207,0.832,21.6,8.7,4.5,0.8,42.8,0.125,-0.8,5.1,-1.02125,-0.142995825329079,-0.39709868216834,-0.540094507497419
"94",2,34,"UTA","C.J. Miles",NA,"16",849,17284,8108,2011,914,0.411,0.358,0.809,20.4,9.6,2.4,1.1,30.1,0.084,-0.4,6.9,NA,NA,NA,NA
"95",2,35,"POR","Ricky Sanchez",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"96",2,36,"MIL","Ersan İlyasova",NA,"13",825,18957,8364,4661,908,0.443,0.367,0.777,23,10.1,5.6,1.1,48.8,0.124,-0.1,9,NA,NA,NA,NA
"97",2,37,"LAL","Ronny Turiaf","Gonzaga","10",473,8020,2209,1757,618,0.533,0,0.636,17,4.7,3.7,1.3,19.2,0.115,0.3,4.7,-0.0816666666666667,1.40186921164779,0.296339795071112,1.6982090067189
"98",2,38,"ORL","Travis Diener","Marquette","5",179,2660,854,243,432,0.388,0.353,0.847,14.9,4.8,1.4,2.4,5.6,0.102,-0.4,1.1,-0.9,0.291417698479114,-0.307612829894868,-0.016195131415754
"99",2,39,"LAL","Von Wafer","Florida State","6",200,2475,1054,234,146,0.42,0.325,0.751,12.4,5.3,1.2,0.7,3.3,0.064,-1.8,0.1,-2.01,-0.741044632894696,-1.12682351874893,-1.86786815164362
"100",2,40,"GSW","Monta Ellis",NA,"12",833,29011,14858,2874,3856,0.451,0.314,0.772,34.8,17.8,3.5,4.6,41.9,0.069,-0.3,12.4,-0.51,1.24045289989361,-0.0197820473245228,1.22067085256909
"101",2,41,"TOR","Roko Ukic",NA,"2",85,987,341,78,165,0.387,0.189,0.746,11.6,4,0.9,1.9,-0.2,-0.007,-4.3,-0.6,-0.47,0.250555149376205,0.009739058580128,0.260294207956333
"102",2,42,"GSW","Chris Taft","Pitt","1",17,144,47,36,2,0.605,NA,0.167,8.5,2.8,2.1,0.1,0.5,0.155,-0.7,0,NA,NA,NA,NA
